"drug","conc","units","block","channel"
"diltiazem",1e+05,"nM",91.9,"hERG"
"diltiazem",1e+05,"nM",92.43,"hERG"
"cisapride",1,"nM",30.12,"hERG"
"cisapride",1,"nM",55.76,"hERG"
"cisapride",1,"nM",79.53,"hERG"
"cisapride",1,"nM",31.46,"hERG"
"cisapride",1,"nM",32.8,"hERG"
"cisapride",1,"nM",64.18,"hERG"
"cisapride",1,"nM",54.48,"hERG"
"cisapride",1,"nM",22.57,"hERG"
"cisapride",1,"nM",32.01,"hERG"
"cisapride",1,"nM",28.38,"hERG"
"cisapride",1,"nM",42.36,"hERG"
"cisapride",10,"nM",34.65,"hERG"
"cisapride",10,"nM",46.64,"hERG"
"cisapride",10,"nM",41.47,"hERG"
"cisapride",10,"nM",24.95,"hERG"
"cisapride",10,"nM",50.47,"hERG"
"cisapride",10,"nM",40.12,"hERG"
"cisapride",10,"nM",27.81,"hERG"
"cisapride",10,"nM",36.32,"hERG"
"cisapride",10,"nM",35.67,"hERG"
"cisapride",10,"nM",21.02,"hERG"
"cisapride",10,"nM",57.73,"hERG"
"cisapride",10,"nM",50.09,"hERG"
"cisapride",10,"nM",58.93,"hERG"
"cisapride",100,"nM",69.13,"hERG"
"cisapride",100,"nM",81.31,"hERG"
"cisapride",100,"nM",69.76,"hERG"
"cisapride",100,"nM",72.22,"hERG"
"cisapride",100,"nM",83.26,"hERG"
"cisapride",100,"nM",77.87,"hERG"
"cisapride",100,"nM",74.62,"hERG"
"cisapride",100,"nM",72.8,"hERG"
"cisapride",100,"nM",63.27,"hERG"
"cisapride",100,"nM",82.98,"hERG"
"cisapride",100,"nM",73.68,"hERG"
"cisapride",300,"nM",97.14,"hERG"
"cisapride",300,"nM",84.9,"hERG"
"cisapride",300,"nM",90.77,"hERG"
"cisapride",300,"nM",78.52,"hERG"
"cisapride",300,"nM",89.09,"hERG"
"cisapride",300,"nM",91.44,"hERG"
"cisapride",300,"nM",80.36,"hERG"
"cisapride",300,"nM",87.62,"hERG"
"cisapride",300,"nM",91.69,"hERG"
"cisapride",300,"nM",83.69,"hERG"
"cisapride",300,"nM",86.37,"hERG"
"cisapride",300,"nM",98.21,"hERG"
"cisapride",300,"nM",93.78,"hERG"
"cisapride",300,"nM",83.09,"hERG"
"cisapride",300,"nM",86.66,"hERG"
"dofetilide",1,"nM",30.58,"hERG"
"dofetilide",1,"nM",43.56,"hERG"
"dofetilide",1,"nM",30.92,"hERG"
"dofetilide",1,"nM",33.55,"hERG"
"dofetilide",1,"nM",44.55,"hERG"
"dofetilide",1,"nM",47.27,"hERG"
"dofetilide",1,"nM",53.4,"hERG"
"dofetilide",1,"nM",44.01,"hERG"
"dofetilide",1,"nM",59.87,"hERG"
"dofetilide",1,"nM",52.29,"hERG"
"dofetilide",1,"nM",62.68,"hERG"
"dofetilide",1,"nM",49.46,"hERG"
"dofetilide",1,"nM",45.72,"hERG"
"dofetilide",3,"nM",27.67,"hERG"
"dofetilide",3,"nM",61.95,"hERG"
"dofetilide",3,"nM",42.05,"hERG"
"dofetilide",3,"nM",43.68,"hERG"
"dofetilide",3,"nM",42.33,"hERG"
"dofetilide",3,"nM",39.94,"hERG"
"dofetilide",3,"nM",63.65,"hERG"
"dofetilide",3,"nM",44.24,"hERG"
"dofetilide",3,"nM",59.53,"hERG"
"dofetilide",3,"nM",52.37,"hERG"
"dofetilide",3,"nM",45.78,"hERG"
"dofetilide",3,"nM",66.67,"hERG"
"dofetilide",3,"nM",60.13,"hERG"
"dofetilide",10,"nM",76.65,"hERG"
"dofetilide",10,"nM",63.27,"hERG"
"dofetilide",10,"nM",79.7,"hERG"
"dofetilide",10,"nM",64.49,"hERG"
"dofetilide",10,"nM",66.59,"hERG"
"dofetilide",10,"nM",76.02,"hERG"
"dofetilide",10,"nM",58.75,"hERG"
"dofetilide",10,"nM",79.38,"hERG"
"dofetilide",10,"nM",69.39,"hERG"
"dofetilide",10,"nM",77.78,"hERG"
"dofetilide",10,"nM",68.89,"hERG"
"dofetilide",10,"nM",54.71,"hERG"
"dofetilide",10,"nM",76.96,"hERG"
"dofetilide",10,"nM",83.24,"hERG"
"dofetilide",10,"nM",69.66,"hERG"
"dofetilide",100,"nM",88.31,"hERG"
"dofetilide",100,"nM",90.88,"hERG"
"dofetilide",100,"nM",90.59,"hERG"
"dofetilide",100,"nM",89.47,"hERG"
"dofetilide",100,"nM",88.41,"hERG"
"dofetilide",100,"nM",93.18,"hERG"
"dofetilide",100,"nM",91.09,"hERG"
"dofetilide",100,"nM",92.8,"hERG"
"dofetilide",100,"nM",90.17,"hERG"
"dofetilide",100,"nM",94.23,"hERG"
"dofetilide",100,"nM",88.97,"hERG"
"dofetilide",100,"nM",92.74,"hERG"
"dofetilide",100,"nM",91.97,"hERG"
"dofetilide",100,"nM",83.7,"hERG"
"ondansetron",300,"nM",43.38,"hERG"
"ondansetron",300,"nM",16.56,"hERG"
"ondansetron",300,"nM",21.41,"hERG"
"ondansetron",300,"nM",3,"hERG"
"ondansetron",300,"nM",19.32,"hERG"
"ondansetron",300,"nM",16.12,"hERG"
"ondansetron",300,"nM",19.84,"hERG"
"ondansetron",300,"nM",17.57,"hERG"
"ondansetron",300,"nM",20.98,"hERG"
"ondansetron",300,"nM",38.35,"hERG"
"ondansetron",300,"nM",23.11,"hERG"
"ondansetron",300,"nM",8.41,"hERG"
"ondansetron",300,"nM",43.01,"hERG"
"ondansetron",1000,"nM",59.16,"hERG"
"ondansetron",1000,"nM",65.47,"hERG"
"ondansetron",1000,"nM",57.93,"hERG"
"ondansetron",1000,"nM",47.48,"hERG"
"ondansetron",1000,"nM",44.65,"hERG"
"ondansetron",1000,"nM",47.11,"hERG"
"ondansetron",1000,"nM",52.31,"hERG"
"ondansetron",1000,"nM",44.06,"hERG"
"ondansetron",1000,"nM",42.85,"hERG"
"ondansetron",1000,"nM",54.15,"hERG"
"ondansetron",3000,"nM",76.4,"hERG"
"ondansetron",3000,"nM",86.64,"hERG"
"ondansetron",3000,"nM",68.78,"hERG"
"ondansetron",3000,"nM",70.13,"hERG"
"ondansetron",3000,"nM",78.31,"hERG"
"ondansetron",3000,"nM",71.28,"hERG"
"ondansetron",3000,"nM",79.16,"hERG"
"ondansetron",3000,"nM",78.27,"hERG"
"ondansetron",3000,"nM",75.72,"hERG"
"ondansetron",3000,"nM",77.45,"hERG"
"ondansetron",3000,"nM",69.02,"hERG"
"ondansetron",3000,"nM",77.1,"hERG"
"ondansetron",3000,"nM",74.5,"hERG"
"ondansetron",3000,"nM",76.2,"hERG"
"ondansetron",3000,"nM",58.13,"hERG"
"ondansetron",3000,"nM",67.05,"hERG"
"ondansetron",10000,"nM",83.22,"hERG"
"ondansetron",10000,"nM",89.13,"hERG"
"ondansetron",10000,"nM",88.65,"hERG"
"ondansetron",10000,"nM",91.95,"hERG"
"ondansetron",10000,"nM",82.74,"hERG"
"ondansetron",10000,"nM",92.2,"hERG"
"ondansetron",10000,"nM",83.45,"hERG"
"ondansetron",10000,"nM",87.26,"hERG"
"ondansetron",10000,"nM",92.42,"hERG"
"ondansetron",10000,"nM",91.56,"hERG"
"ondansetron",10000,"nM",86.01,"hERG"
"ondansetron",10000,"nM",76.16,"hERG"
"ondansetron",10000,"nM",91.31,"hERG"
"diltiazem",3000,"nM",30.84,"hERG"
"diltiazem",3000,"nM",26.31,"hERG"
"diltiazem",3000,"nM",21.93,"hERG"
"diltiazem",3000,"nM",23.41,"hERG"
"diltiazem",3000,"nM",32.42,"hERG"
"diltiazem",3000,"nM",35.87,"hERG"
"diltiazem",3000,"nM",24.94,"hERG"
"diltiazem",3000,"nM",32.63,"hERG"
"diltiazem",3000,"nM",31.94,"hERG"
"diltiazem",3000,"nM",29.39,"hERG"
"diltiazem",3000,"nM",31.35,"hERG"
"diltiazem",3000,"nM",31.9,"hERG"
"diltiazem",3000,"nM",9.07,"hERG"
"diltiazem",3000,"nM",8.11,"hERG"
"diltiazem",3000,"nM",17.14,"hERG"
"diltiazem",10000,"nM",45.45,"hERG"
"diltiazem",10000,"nM",52.53,"hERG"
"diltiazem",10000,"nM",63.5,"hERG"
"diltiazem",10000,"nM",42.43,"hERG"
"diltiazem",10000,"nM",41.06,"hERG"
"diltiazem",10000,"nM",79.95,"hERG"
"diltiazem",10000,"nM",59.74,"hERG"
"diltiazem",10000,"nM",42.88,"hERG"
"diltiazem",10000,"nM",44.18,"hERG"
"diltiazem",10000,"nM",56.83,"hERG"
"diltiazem",10000,"nM",47.81,"hERG"
"diltiazem",10000,"nM",53.73,"hERG"
"diltiazem",30000,"nM",74.05,"hERG"
"diltiazem",30000,"nM",75.97,"hERG"
"diltiazem",30000,"nM",76.29,"hERG"
"diltiazem",30000,"nM",78.99,"hERG"
"diltiazem",30000,"nM",58.74,"hERG"
"diltiazem",30000,"nM",65.18,"hERG"
"diltiazem",30000,"nM",62.45,"hERG"
"diltiazem",30000,"nM",73.43,"hERG"
"diltiazem",30000,"nM",72.31,"hERG"
"diltiazem",30000,"nM",71.22,"hERG"
"diltiazem",30000,"nM",80.95,"hERG"
"diltiazem",30000,"nM",69.35,"hERG"
"diltiazem",30000,"nM",74.54,"hERG"
"diltiazem",30000,"nM",71.87,"hERG"
"diltiazem",30000,"nM",74.35,"hERG"
"diltiazem",1e+05,"nM",88.57,"hERG"
"diltiazem",1e+05,"nM",90.29,"hERG"
"diltiazem",1e+05,"nM",93.26,"hERG"
"diltiazem",1e+05,"nM",91.25,"hERG"
"diltiazem",1e+05,"nM",87.06,"hERG"
"diltiazem",1e+05,"nM",94.38,"hERG"
"diltiazem",1e+05,"nM",91.45,"hERG"
"diltiazem",1e+05,"nM",87.1,"hERG"
"diltiazem",1e+05,"nM",88.96,"hERG"
"diltiazem",1e+05,"nM",90.82,"hERG"
"diltiazem",1e+05,"nM",91.19,"hERG"
"diltiazem",1e+05,"nM",90.8,"hERG"
"quinidine",100,"nM",33.14,"hERG"
"quinidine",100,"nM",4.68,"hERG"
"quinidine",100,"nM",4.95,"hERG"
"quinidine",100,"nM",14.2,"hERG"
"quinidine",100,"nM",23.91,"hERG"
"quinidine",100,"nM",44.05,"hERG"
"quinidine",100,"nM",8.71,"hERG"
"quinidine",100,"nM",44.46,"hERG"
"quinidine",100,"nM",28.2,"hERG"
"quinidine",100,"nM",12.47,"hERG"
"quinidine",100,"nM",14.9,"hERG"
"quinidine",100,"nM",28.56,"hERG"
"quinidine",100,"nM",3.67,"hERG"
"quinidine",100,"nM",40.54,"hERG"
"quinidine",300,"nM",48.17,"hERG"
"quinidine",300,"nM",16.21,"hERG"
"quinidine",300,"nM",24.18,"hERG"
"quinidine",300,"nM",41.92,"hERG"
"quinidine",300,"nM",35.17,"hERG"
"quinidine",300,"nM",19.81,"hERG"
"quinidine",300,"nM",15.85,"hERG"
"quinidine",300,"nM",37.33,"hERG"
"quinidine",300,"nM",32.71,"hERG"
"quinidine",300,"nM",37.56,"hERG"
"quinidine",300,"nM",31.54,"hERG"
"quinidine",300,"nM",35.61,"hERG"
"quinidine",1000,"nM",53.41,"hERG"
"quinidine",1000,"nM",53.91,"hERG"
"quinidine",1000,"nM",59.33,"hERG"
"quinidine",1000,"nM",59.85,"hERG"
"quinidine",1000,"nM",62.7,"hERG"
"quinidine",1000,"nM",40.6,"hERG"
"quinidine",1000,"nM",69.72,"hERG"
"quinidine",1000,"nM",44.84,"hERG"
"quinidine",1000,"nM",48.56,"hERG"
"quinidine",1000,"nM",58.18,"hERG"
"quinidine",1000,"nM",67.7,"hERG"
"quinidine",1000,"nM",58.27,"hERG"
"quinidine",1000,"nM",61.18,"hERG"
"quinidine",1000,"nM",33.7,"hERG"
"quinidine",1000,"nM",62.57,"hERG"
"quinidine",10000,"nM",88.99,"hERG"
"quinidine",10000,"nM",90.65,"hERG"
"quinidine",10000,"nM",96.78,"hERG"
"quinidine",10000,"nM",101.92,"hERG"
"quinidine",10000,"nM",81.02,"hERG"
"quinidine",10000,"nM",97.28,"hERG"
"quinidine",10000,"nM",98.07,"hERG"
"quinidine",10000,"nM",90.29,"hERG"
"quinidine",10000,"nM",91.72,"hERG"
"quinidine",10000,"nM",90.53,"hERG"
"quinidine",10000,"nM",95.3,"hERG"
"quinidine",10000,"nM",91.77,"hERG"
"quinidine",10000,"nM",91.25,"hERG"
"mexiletine",1000,"nM",-26.9,"hERG"
"mexiletine",1000,"nM",1.93,"hERG"
"mexiletine",1000,"nM",26.01,"hERG"
"mexiletine",1000,"nM",-56.22,"hERG"
"mexiletine",1000,"nM",0.08,"hERG"
"mexiletine",1000,"nM",-1.5,"hERG"
"mexiletine",1000,"nM",6.59,"hERG"
"mexiletine",1000,"nM",16.98,"hERG"
"mexiletine",1000,"nM",9.4,"hERG"
"mexiletine",1000,"nM",14.71,"hERG"
"mexiletine",1000,"nM",38.88,"hERG"
"mexiletine",1000,"nM",-20.55,"hERG"
"mexiletine",1000,"nM",6.54,"hERG"
"mexiletine",1000,"nM",4.62,"hERG"
"mexiletine",1000,"nM",10.25,"hERG"
"mexiletine",1000,"nM",11.28,"hERG"
"mexiletine",10000,"nM",36.92,"hERG"
"mexiletine",10000,"nM",13.62,"hERG"
"mexiletine",10000,"nM",30.96,"hERG"
"mexiletine",10000,"nM",46.53,"hERG"
"mexiletine",10000,"nM",9.09,"hERG"
"mexiletine",10000,"nM",24.5,"hERG"
"mexiletine",10000,"nM",20.08,"hERG"
"mexiletine",10000,"nM",21.72,"hERG"
"mexiletine",10000,"nM",19.85,"hERG"
"mexiletine",10000,"nM",43.83,"hERG"
"mexiletine",10000,"nM",51.55,"hERG"
"mexiletine",10000,"nM",27.28,"hERG"
"mexiletine",10000,"nM",21.85,"hERG"
"mexiletine",10000,"nM",49.6,"hERG"
"mexiletine",10000,"nM",27.51,"hERG"
"mexiletine",30000,"nM",30.72,"hERG"
"mexiletine",30000,"nM",39.69,"hERG"
"mexiletine",30000,"nM",39.85,"hERG"
"mexiletine",30000,"nM",49.34,"hERG"
"mexiletine",30000,"nM",43.33,"hERG"
"mexiletine",30000,"nM",66.47,"hERG"
"mexiletine",30000,"nM",61.28,"hERG"
"mexiletine",30000,"nM",49.02,"hERG"
"mexiletine",30000,"nM",48.05,"hERG"
"mexiletine",30000,"nM",47.12,"hERG"
"mexiletine",30000,"nM",53.17,"hERG"
"mexiletine",30000,"nM",50.45,"hERG"
"mexiletine",30000,"nM",39.62,"hERG"
"mexiletine",1e+05,"nM",69.39,"hERG"
"mexiletine",1e+05,"nM",72.98,"hERG"
"mexiletine",1e+05,"nM",64.66,"hERG"
"mexiletine",1e+05,"nM",76.74,"hERG"
"mexiletine",1e+05,"nM",72.83,"hERG"
"mexiletine",1e+05,"nM",70.43,"hERG"
"mexiletine",1e+05,"nM",70.13,"hERG"
"mexiletine",1e+05,"nM",74.94,"hERG"
"mexiletine",1e+05,"nM",71.07,"hERG"
"mexiletine",1e+05,"nM",74.51,"hERG"
"mexiletine",1e+05,"nM",76.68,"hERG"
"mexiletine",1e+05,"nM",72.75,"hERG"
"mexiletine",1e+05,"nM",80.74,"hERG"
"mexiletine",1e+05,"nM",78.1,"hERG"
"mexiletine",1e+05,"nM",67.59,"hERG"
"ondansetron",300,"nM",48.92,"hERG"
"ondansetron",300,"nM",30.71,"hERG"
"ondansetron",300,"nM",22.95,"hERG"
"ondansetron",300,"nM",4.35,"hERG"
"ondansetron",300,"nM",21.64,"hERG"
"ondansetron",300,"nM",27.62,"hERG"
"ondansetron",300,"nM",33.07,"hERG"
"ondansetron",300,"nM",47.47,"hERG"
"ondansetron",300,"nM",32.67,"hERG"
"ondansetron",300,"nM",17.93,"hERG"
"ondansetron",300,"nM",27.82,"hERG"
"ondansetron",1000,"nM",59.5,"hERG"
"ondansetron",1000,"nM",67.35,"hERG"
"ondansetron",1000,"nM",59.96,"hERG"
"ondansetron",1000,"nM",64.01,"hERG"
"ondansetron",1000,"nM",58.93,"hERG"
"ondansetron",1000,"nM",71.39,"hERG"
"ondansetron",1000,"nM",55.75,"hERG"
"ondansetron",1000,"nM",72.12,"hERG"
"ondansetron",1000,"nM",57.12,"hERG"
"ondansetron",1000,"nM",62.65,"hERG"
"ondansetron",1000,"nM",37.8,"hERG"
"ondansetron",1000,"nM",54.78,"hERG"
"ondansetron",1000,"nM",52.44,"hERG"
"ondansetron",1000,"nM",46.06,"hERG"
"ondansetron",1000,"nM",46.9,"hERG"
"ondansetron",3000,"nM",72.95,"hERG"
"ondansetron",3000,"nM",87.97,"hERG"
"ondansetron",3000,"nM",69.24,"hERG"
"ondansetron",3000,"nM",62.19,"hERG"
"ondansetron",3000,"nM",70.72,"hERG"
"ondansetron",3000,"nM",82.21,"hERG"
"ondansetron",3000,"nM",82.29,"hERG"
"ondansetron",3000,"nM",79.74,"hERG"
"ondansetron",3000,"nM",85.86,"hERG"
"ondansetron",3000,"nM",72.88,"hERG"
"ondansetron",3000,"nM",67.48,"hERG"
"ondansetron",3000,"nM",76.83,"hERG"
"ondansetron",3000,"nM",77.51,"hERG"
"ondansetron",3000,"nM",77.16,"hERG"
"ondansetron",10000,"nM",91.55,"hERG"
"ondansetron",10000,"nM",77.15,"hERG"
"ondansetron",10000,"nM",88.16,"hERG"
"ondansetron",10000,"nM",92.16,"hERG"
"ondansetron",10000,"nM",91.36,"hERG"
"ondansetron",10000,"nM",72.79,"hERG"
"ondansetron",10000,"nM",92.81,"hERG"
"ondansetron",10000,"nM",86.79,"hERG"
"ondansetron",10000,"nM",86.18,"hERG"
"ondansetron",10000,"nM",91.98,"hERG"
"ondansetron",10000,"nM",90.18,"hERG"
"ondansetron",10000,"nM",88.27,"hERG"
"ondansetron",10000,"nM",90.03,"hERG"
"diltiazem",3000,"nM",16.15,"hERG"
"diltiazem",3000,"nM",39.79,"hERG"
"diltiazem",3000,"nM",59.24,"hERG"
"diltiazem",3000,"nM",17.2,"hERG"
"diltiazem",3000,"nM",65.01,"hERG"
"diltiazem",3000,"nM",38.24,"hERG"
"diltiazem",3000,"nM",38.61,"hERG"
"diltiazem",3000,"nM",49,"hERG"
"diltiazem",3000,"nM",15.28,"hERG"
"diltiazem",3000,"nM",28.85,"hERG"
"diltiazem",3000,"nM",18.52,"hERG"
"diltiazem",3000,"nM",40.37,"hERG"
"diltiazem",3000,"nM",25.08,"hERG"
"diltiazem",3000,"nM",35.36,"hERG"
"diltiazem",10000,"nM",71.17,"hERG"
"diltiazem",10000,"nM",77,"hERG"
"diltiazem",10000,"nM",47.2,"hERG"
"diltiazem",10000,"nM",50.13,"hERG"
"diltiazem",10000,"nM",67.6,"hERG"
"diltiazem",10000,"nM",48.06,"hERG"
"diltiazem",10000,"nM",63.16,"hERG"
"diltiazem",10000,"nM",59.53,"hERG"
"diltiazem",10000,"nM",51.39,"hERG"
"diltiazem",10000,"nM",47.23,"hERG"
"diltiazem",10000,"nM",58.63,"hERG"
"diltiazem",10000,"nM",51.78,"hERG"
"diltiazem",10000,"nM",65.16,"hERG"
"diltiazem",10000,"nM",59.87,"hERG"
"diltiazem",10000,"nM",61.9,"hERG"
"diltiazem",30000,"nM",82.08,"hERG"
"diltiazem",30000,"nM",78.34,"hERG"
"diltiazem",30000,"nM",71.91,"hERG"
"diltiazem",30000,"nM",77.62,"hERG"
"diltiazem",30000,"nM",94.16,"hERG"
"diltiazem",30000,"nM",77.29,"hERG"
"diltiazem",30000,"nM",76.1,"hERG"
"diltiazem",30000,"nM",75.88,"hERG"
"diltiazem",30000,"nM",75.06,"hERG"
"diltiazem",30000,"nM",68.4,"hERG"
"diltiazem",30000,"nM",82.64,"hERG"
"diltiazem",30000,"nM",73.98,"hERG"
"diltiazem",1e+05,"nM",89.37,"hERG"
"diltiazem",1e+05,"nM",95.61,"hERG"
"diltiazem",1e+05,"nM",91.9,"hERG"
"diltiazem",1e+05,"nM",100.21,"hERG"
"diltiazem",1e+05,"nM",77,"hERG"
"diltiazem",1e+05,"nM",91.5,"hERG"
"diltiazem",1e+05,"nM",92.84,"hERG"
"diltiazem",1e+05,"nM",82.94,"hERG"
"diltiazem",1e+05,"nM",93.26,"hERG"
"diltiazem",1e+05,"nM",92.26,"hERG"
"diltiazem",1e+05,"nM",92.94,"hERG"
"diltiazem",1e+05,"nM",90.29,"hERG"
"diltiazem",1e+05,"nM",93.73,"hERG"
"quinidine",100,"nM",64.29,"hERG"
"quinidine",100,"nM",43.98,"hERG"
"quinidine",100,"nM",28.48,"hERG"
"quinidine",100,"nM",3.66,"hERG"
"quinidine",100,"nM",17.13,"hERG"
"quinidine",100,"nM",8.78,"hERG"
"quinidine",100,"nM",51.45,"hERG"
"quinidine",100,"nM",65.9,"hERG"
"quinidine",100,"nM",54.76,"hERG"
"quinidine",100,"nM",28.56,"hERG"
"quinidine",100,"nM",29.53,"hERG"
"quinidine",100,"nM",0.57,"hERG"
"quinidine",300,"nM",43.76,"hERG"
"quinidine",300,"nM",31.12,"hERG"
"quinidine",300,"nM",38.97,"hERG"
"quinidine",300,"nM",49.42,"hERG"
"quinidine",300,"nM",-2.04,"hERG"
"quinidine",300,"nM",24.88,"hERG"
"quinidine",300,"nM",45.58,"hERG"
"quinidine",300,"nM",40.06,"hERG"
"quinidine",300,"nM",47.14,"hERG"
"quinidine",300,"nM",37.95,"hERG"
"quinidine",1000,"nM",76.39,"hERG"
"quinidine",1000,"nM",78.86,"hERG"
"quinidine",1000,"nM",76.25,"hERG"
"quinidine",1000,"nM",68.94,"hERG"
"quinidine",1000,"nM",76.05,"hERG"
"quinidine",1000,"nM",76.29,"hERG"
"quinidine",1000,"nM",61.12,"hERG"
"quinidine",1000,"nM",69.44,"hERG"
"quinidine",1000,"nM",90.19,"hERG"
"quinidine",1000,"nM",37.69,"hERG"
"quinidine",1000,"nM",66.84,"hERG"
"quinidine",1000,"nM",61.26,"hERG"
"quinidine",10000,"nM",93.25,"hERG"
"quinidine",10000,"nM",91.99,"hERG"
"quinidine",10000,"nM",87.45,"hERG"
"quinidine",10000,"nM",90.78,"hERG"
"quinidine",10000,"nM",94.29,"hERG"
"quinidine",10000,"nM",87.09,"hERG"
"quinidine",10000,"nM",89.49,"hERG"
"quinidine",10000,"nM",92.13,"hERG"
"quinidine",10000,"nM",89.96,"hERG"
"quinidine",10000,"nM",94.18,"hERG"
"quinidine",10000,"nM",91.6,"hERG"
"quinidine",10000,"nM",91.28,"hERG"
"quinidine",10000,"nM",101.19,"hERG"
"quinidine",10000,"nM",94.56,"hERG"
"quinidine",10000,"nM",92.97,"hERG"
"mexiletine",1000,"nM",1.35,"hERG"
"mexiletine",1000,"nM",25.42,"hERG"
"mexiletine",1000,"nM",35.44,"hERG"
"mexiletine",1000,"nM",48.13,"hERG"
"mexiletine",1000,"nM",35.44,"hERG"
"mexiletine",1000,"nM",48.21,"hERG"
"mexiletine",1000,"nM",18.56,"hERG"
"mexiletine",1000,"nM",17.09,"hERG"
"mexiletine",1000,"nM",-4.83,"hERG"
"mexiletine",1000,"nM",14.03,"hERG"
"mexiletine",1000,"nM",-21.31,"hERG"
"mexiletine",1000,"nM",43.79,"hERG"
"mexiletine",1000,"nM",17.87,"hERG"
"mexiletine",1000,"nM",-12.21,"hERG"
"mexiletine",10000,"nM",18.17,"hERG"
"mexiletine",10000,"nM",37.52,"hERG"
"mexiletine",10000,"nM",47.59,"hERG"
"mexiletine",10000,"nM",20.39,"hERG"
"mexiletine",10000,"nM",51.17,"hERG"
"mexiletine",10000,"nM",41.83,"hERG"
"mexiletine",10000,"nM",52.9,"hERG"
"mexiletine",10000,"nM",50.8,"hERG"
"mexiletine",10000,"nM",39.79,"hERG"
"mexiletine",10000,"nM",39.67,"hERG"
"mexiletine",10000,"nM",47.07,"hERG"
"mexiletine",30000,"nM",72.27,"hERG"
"mexiletine",30000,"nM",75.91,"hERG"
"mexiletine",30000,"nM",81.1,"hERG"
"mexiletine",30000,"nM",61.29,"hERG"
"mexiletine",30000,"nM",55.55,"hERG"
"mexiletine",30000,"nM",50.83,"hERG"
"mexiletine",30000,"nM",56.05,"hERG"
"mexiletine",30000,"nM",54.81,"hERG"
"mexiletine",30000,"nM",52.73,"hERG"
"mexiletine",30000,"nM",55.29,"hERG"
"mexiletine",1e+05,"nM",77.49,"hERG"
"mexiletine",1e+05,"nM",75.58,"hERG"
"mexiletine",1e+05,"nM",78.24,"hERG"
"mexiletine",1e+05,"nM",75.64,"hERG"
"mexiletine",1e+05,"nM",74.27,"hERG"
"mexiletine",1e+05,"nM",74.98,"hERG"
"mexiletine",1e+05,"nM",86.09,"hERG"
"mexiletine",1e+05,"nM",83.76,"hERG"
"mexiletine",1e+05,"nM",80.4,"hERG"
"mexiletine",1e+05,"nM",64.03,"hERG"
